hash,type,geomatch,partial_match,addr,country,country_code,lat,lng
8e9989901013555b25dafbc411971533,postal_code,APPROXIMATE,true,"Kaifeng, Henan, People's Republic of China, 475004",China,CN,34.7908634,114.3141101
4ebe6f76426d7db04db2152f6fe92686,postal_code,APPROXIMATE,true,"Hedong, Tianjin, People's Republic of China, 300162",China,CN,39.1352140,117.2777730
9f731121b01174482268b70ad3dac24f,postal_code,APPROXIMATE,true,"Dongchangfu, Liaocheng, Shandong, People's Republic of China, 252000",China,CN,36.4480047,115.9867087
a9276fe13d1023492edba07c667052fc,postal_code,APPROXIMATE,true,"1015 Lausanne, Switzerland",Switzerland,CH,46.5195985,6.5684919
7d0b0e8de77ece0b4d13df9cba36ae1b,postal_code,APPROXIMATE,true,〒184-8588,Japan,JP,35.6984128,139.5177403
aa86c67c8ce1012aa18a05e4ae2b72b2,postal_code,APPROXIMATE,true,"Wuhan, Hubei, People's Republic of China, 430074",China,CN,30.5282346,114.4276539
4f100ad3a3072371665a749236f09efb,point_of_interest,APPROXIMATE,true,"Karnataka Regional Engineering College, Conn To Warden, Mangalore, Karnataka 575014, India",India,IN,13.0092310,74.7936670
45e82a79a2844c46cb8593cf9db8dc6f,postal_code,APPROXIMATE,true,"64287 Darmstadt, Germany",Germany,DE,49.8682541,8.6848114
a4e0e7057a0e1fb1e83c27fb90f96ca5,postal_code,APPROXIMATE,true,"Lingling, Yongzhou, Hunan, People's Republic of China, 425100",China,CN,26.2219780,111.6310483
ab226a3eefab0051931529702cc53581,postal_code,APPROXIMATE,true,"Siping, Jilin, People's Republic of China, 136000",China,CN,43.1776751,124.3516618
2cb94a26410f9ce55db050a1aa4b8385,sublocality,APPROXIMATE,true,"Scottsville, Pietermaritzburg 3201, South Africa",South Africa,ZA,-29.6177092,30.3954282
90eaa75e2cfb897bcdbd9d0f737dcf7d,postal_code,APPROXIMATE,true,"Kaifeng, Henan, People's Republic of China, 475003",China,CN,34.7727054,114.3539709
a1dc42a20f30be2eb4a3661111396f0c,locality,APPROXIMATE,true,"Cali, Valle del Cauca, Colombia",Colombia,CO,3.4205556,-76.5222222
cf6408c3341ebd955fe70df701633c5f,postal_code,APPROXIMATE,true,"Shibei, Qingdao, Shandong, People's Republic of China, 266012",China,CN,36.0798415,120.3320194
a09b49955f4a6fde231d9f7775a006c5,postal_code,APPROXIMATE,true,"Wuhan, Hubei, People's Republic of China, 430070",China,CN,30.5002860,114.3437294
4f4699d6b8b9286b2c20d47b6796a7e0,postal_code,APPROXIMATE,true,"Guiyang, Guizhou, People's Republic of China, 550025",China,CN,26.4292192,106.6720670
d4a5a19319a9780d2705e36697f312cf,locality,APPROXIMATE,true,"Busan, South Korea",South Korea,KR,35.1795543,129.0756416
5b790a71059501c24349f1e277b6ee72,locality,APPROXIMATE,true,"Rio de Janeiro, Brazil",Brazil,BR,-22.9035393,-43.2095869
b1838c6c113e467ed86c88925753d8ca,postal_code,APPROXIMATE,true,"Jinshui, Zhengzhou, Henan, People's Republic of China, 450002",China,CN,34.7840022,113.6747696
8ad7ff51b413922616ba26ea3cbe9679,street_address,RANGE_INTERPOLATED,true,"1340 Jefferson Park Ave, Charlottesville, VA 22903, USA",United States,US,38.0321296,-78.5021698
2bdf8a3019cb00f99dc5d00407a3fbaf,postal_code,APPROXIMATE,true,"Shenyang, Liaoning, People's Republic of China, 110004",China,CN,41.7642739,123.4161840
7c949885bd96fa93ebe51da49f348f28,postal_code,APPROXIMATE,true,"Laishan, Yantai, Shandong, People's Republic of China, 264005",China,CN,37.4795924,121.4541018
c01ea0470b0953187f03076abda57aca,postal_code,APPROXIMATE,true,"San Diego, CA 92092, USA",United States,US,32.8800000,-117.2400000
6e22fea53c459280511d688313efb640,street_address,ROOFTOP,true,"Padualaan 8, 3584 Utrecht, The Netherlands",The Netherlands,NL,52.0853947,5.1690859
879a6b088a315c4e3a822b9f6b6bb5da,postal_code,APPROXIMATE,true,"Beibei, Chongqing, People's Republic of China, 400716",China,CN,29.8135564,106.4214939
8b522721a3a71305afcb3ca6aa4f8bca,administrative_area_level_1,APPROXIMATE,true,"Alabama, USA",United States,US,32.3182314,-86.9022980
c3ac963efb572af71d593c0203ba36bb,postal_code,APPROXIMATE,true,"34320, Turkey",Turkey,TR,40.9939390,28.7256286
a4e69309f80e42cf2ca0e854941edfa0,postal_code,APPROXIMATE,true,"Kaifeng, Henan, People's Republic of China, 475003",China,CN,34.7727054,114.3539709
19cc8185536e7a4187c2dffec2d6b637,postal_code,APPROXIMATE,true,"Xiqing, Tianjin, People's Republic of China, 300384",China,CN,39.0873099,117.1272104
17e6e41b1fd61e62be2845611ef69880,postal_code,APPROXIMATE,true,"Jiangbei, Ningbo, Zhejiang, People's Republic of China, 315211",China,CN,29.9097857,121.6432084
85adf5c7e6d5cf79fc0799bd9ea3f18c,locality,APPROXIMATE,true,"Hefei, Anhui, China",China,CN,31.8214480,117.2272710
e5b2492c95c32675cf0a6ff9c3462e17,postal_code,APPROXIMATE,true,"Bristol, Avon BS8 1TS, UK",United Kingdom,GB,51.4566603,-2.6013521
bbba2f74ae3afc031a8de80857341bad,postal_code,APPROXIMATE,true,"Yinchuan, Ningxia, People's Republic of China, 750021",China,CN,38.4832044,106.1035980
bfcc43f905fd4dc26b70ffb8c9a49dd1,postal_code,APPROXIMATE,true,"67100, Turkey",Turkey,TR,41.4436408,31.7818320
35e952458014b48a010157dbd8218560,route,GEOMETRIC_CENTER,true,"Route de Narbonne, 31400 Toulouse, France",France,FR,43.5631985,1.4613796
3a3d5a3b93bd73944de3dd2e5010c5ac,postal_code,APPROXIMATE,true,"Jiaozuo, Henan, People's Republic of China, 454003",China,CN,35.2325109,113.2683306
fcb33c27ad3111849b023f8a28b6e251,locality,APPROXIMATE,true,"Khenchela, Algeria",Algeria,DZ,35.4381100,7.1466480
8680d857b58014eb59688f3448efb9bd,locality,APPROXIMATE,true,"Mohammedia, Morocco",Morocco,MA,33.6833333,-7.3833333
858245d3ef6a711b50d3c8e2554c0e2c,street_address,ROOFTOP,true,"9500 Gilman Dr, San Diego, CA 92093, USA",United States,US,32.8773530,-117.2297490
c7aecb33b91a27d9a63bc34069cf1cd9,postal_code,APPROXIMATE,true,"Panjin, Liaoning, People's Republic of China, 124010",China,CN,41.1129832,122.0722987
86360156a000a212fca12a3ac278c120,locality,APPROXIMATE,true,"Araraquara - São Paulo, Brazil",Brazil,BR,-21.7946127,-48.1765932
affd42749bbc831f967bba94a6d042f1,postal_code,APPROXIMATE,true,"Siming, Xiamen, Fujian, People's Republic of China, 361005",China,CN,24.4367256,118.1072136
d977e2023da87da32e790ab8c3c5bb55,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210094",China,CN,32.0294249,118.8561351
10f4d5fd7c595bc8849fd3906c13699c,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
b49eabe316ac0fbb9ad2d9867091082c,postal_code,APPROXIMATE,true,"Guiyang, Guizhou, People's Republic of China, 550025",China,CN,26.4292192,106.6720670
c693f5b623543126fc7e86955039ac76,postal_code,APPROXIMATE,true,"Wuhan, Hubei, People's Republic of China, 430079",China,CN,30.5080756,114.3884053
7a26a67e42f7289f057c74290b2e8bab,postal_code,APPROXIMATE,true,"Buffalo, NY 14260, USA",United States,US,43.0011742,-78.7879356
1431a6b408676db293e84378b8bc5b72,postal_code,APPROXIMATE,true,"Xining, Qinghai, People's Republic of China, 810008",China,CN,36.6336567,101.7488260
0eb98cea434c8d5bc33a07aeb2aab9a5,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210094",China,CN,32.0294249,118.8561351
89afe06e178a08412ee82fee9cf5386b,postal_code,APPROXIMATE,true,"Yanhu, Yuncheng, Shanxi, People's Republic of China, 044000",China,CN,35.0264509,111.0072373
07ba33142cc4362490f13c3f53d0a321,locality,APPROXIMATE,true,"Buenos Aires, Capital Federal, Argentina",Argentina,AR,-34.6084175,-58.3731613
00d0f577319a729a82ceacabae173349,postal_code,APPROXIMATE,true,"Jiangbei, Ningbo, Zhejiang, People's Republic of China, 315211",China,CN,29.9097857,121.6432084
7bdd37953b37f1589b3a7896cce0087e,postal_code,APPROXIMATE,true,"Guangling, Yangzhou, Jiangsu, People's Republic of China, 225001",China,CN,32.3918597,119.4477396
6eab5887817823fe4b287d379b44bada,administrative_area_level_1,APPROXIMATE,true,"Tamil Nadu, India",India,IN,11.1271225,78.6568942
b9c0b7c8b5813be3e4011678b00d76da,postal_code,APPROXIMATE,true,"Montreal, QC H3C 3J7, Canada",Canada,CA,45.4962120,-73.5599700
de01356096e8fa391fcf200f9549d10a,postal_code,APPROXIMATE,true,"Kashi(Kaxgar), Xinjiang, People's Republic of China, 844000",China,CN,39.4676841,75.9937806
9c20ece6a392e8e557732c93f879c89e,sublocality,APPROXIMATE,true,"Usm, George Town, Penang, Malaysia",Malaysia,MY,5.3567899,100.3038150
d5dac209248adae608526d38605b079f,postal_code,APPROXIMATE,true,"Wuhan, Hubei, People's Republic of China, 430079",China,CN,30.5080756,114.3884053
3614588a0490112ed395253041449df5,street_address,RANGE_INTERPOLATED,true,"100 W 18th Ave, Columbus, OH 43210, USA",United States,US,40.0021612,-83.0110101
40f291b9923332e2740997115071a19c,postal_code,APPROXIMATE,true,"Xuhui, Shanghai, People's Republic of China, 200032",China,CN,31.1979597,121.4627472
914b6a2e484327d7a785d320979d6cb9,postal_code,APPROXIMATE,true,"Gulou, Fuzhou, Fujian, People's Republic of China, 350002",China,CN,26.0784413,119.2761372
691fef7b2401803a800258375bfa097b,postal_code,APPROXIMATE,true,"Hedong, Tianjin, People's Republic of China, 300160",China,CN,39.1327582,117.2376120
17473cdfac376651531a1b6c5f249558,postal_code,APPROXIMATE,true,"15782 Santiago de Compostela, Spain",Spain,ES,42.8884874,-8.5432629
56a2ff6d54f023714ee0cbffa4444823,postal_code,APPROXIMATE,true,"Hefei, Anhui, People's Republic of China, 230061",China,CN,31.8577760,117.2778158
12266e4bbac7389884d08eadd433d03b,postal_code,APPROXIMATE,true,"Xinxiang, Henan, People's Republic of China, 453007",China,CN,35.3236715,113.9128665
1e0315ba798c0b8e1f59e37940a33954,sublocality,APPROXIMATE,true,"Universiti Sains Malaysia, Usm Pulau Pinang, Penang, Malaysia",Malaysia,MY,5.3577317,100.3034870
fe251da99d1a6bbe63da7aa518bdb196,postal_code,APPROXIMATE,true,〒501-1193,Japan,JP,35.4643671,136.7386328
a69fd7ab0fbebaf2e2d46108aee4bbf1,sublocality,APPROXIMATE,true,"Scottsville, Pietermaritzburg 3201, South Africa",South Africa,ZA,-29.6177092,30.3954282
e783076f660ea8b395dabd80d394577c,locality,APPROXIMATE,true,"Kayseri, Turkey",Turkey,TR,38.7312200,35.4787290
f7ec38bfc9767d5d8fb6c25a2135d526,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
e270dd352854d1fe13d02f03804bd72a,postal_code,APPROXIMATE,true,"Wuhou, Chengdu, Sichuan, People's Republic of China, 610064",China,CN,30.6366008,104.0907325
5b92a9808ee558241b95def23817f2e7,postal_code,APPROXIMATE,true,"Minhou, Fuzhou, Fujian, People's Republic of China, 350108",China,CN,26.0742704,119.1932687
6c621f6aff4b9911644e7110c09f3fda,locality,APPROXIMATE,true,"Tehran, Iran",Iran,IR,35.6961111,51.4230556
ff93e612f1c60e5a51f4b01f2552eb8b,postal_code,APPROXIMATE,true,"Xinxiang, Henan, People's Republic of China, 453007",China,CN,35.3236715,113.9128665
31986474f29bad770069adc98239161e,establishment,APPROXIMATE,true,"University of Oklahoma, 900 Asp Ave, Norman, OK 73069, USA",United States,US,35.2007596,-97.4425284
af4715acf4d72c7e5d00d5d905b67282,locality,APPROXIMATE,true,"Jinan, Shandong, China",China,CN,36.6652820,116.9949170
757f7dfed55a1bea01ce0a7fce462378,locality,APPROXIMATE,true,"Valdivia, Chile",Chile,CL,-39.8274322,-73.2512409
671d39444b33c71827199a283dd6373d,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
f31960d249e475b7830dc00191d7dc3b,administrative_area_level_1,APPROXIMATE,true,"Tamil Nadu, India",India,IN,11.1271225,78.6568942
5a138c028b4e2e194cce9087f16d6814,locality,APPROXIMATE,true,"Kunming, Yunnan, China",China,CN,25.0377210,102.7222020
36d40f1cb4ab17bb11040f4b1c458c0c,locality,APPROXIMATE,true,"Tunis, Tunisia",Tunisia,TN,36.8188100,10.1659600
f8fb14287881041274203aa9aded51fa,postal_code,APPROXIMATE,true,"Gulou, Fuzhou, Fujian, People's Republic of China, 350002",China,CN,26.0784413,119.2761372
48446314b151ab97e05aee1a0f215d26,administrative_area_level_1,APPROXIMATE,true,"South Australia, Australia",Australia,AU,-30.0002315,136.2091547
92402060528ae0369c2d18c2ee885634,postal_code,APPROXIMATE,true,"Luoyang, Henan, People's Republic of China, 471022",China,CN,34.6526030,112.4538893
d095d7007292aba3104f6760ff155135,route,GEOMETRIC_CENTER,true,"UTSA Cir, San Antonio, TX 78249, USA",United States,US,29.5825647,-98.6227258
d60e287cba90b05d090f3ebc2fae1894,locality,APPROXIMATE,true,Riyadh Saudi Arabia,Saudi Arabia,SA,24.6880015,46.7224333
321d8bf9483e211d360c66f98702db2f,postal_code,APPROXIMATE,true,"Benxi, Liaoning, People's Republic of China, 117004",China,CN,41.4586718,123.7276603
0cd986fd9573c273e74c5c7fd0a75766,postal_code,APPROXIMATE,true,"Jinshui, Zhengzhou, Henan, People's Republic of China, 450002",China,CN,34.7840022,113.6747696
1f3d5345bffd5383c3f3fd1821631bec,postal_code,APPROXIMATE,true,"Bristol, Avon BS8 1TS, UK",United Kingdom,GB,51.4566603,-2.6013521
5ff6b8068bfa148a16606d18e93a5ab2,postal_code,APPROXIMATE,true,"Nanchang, Jiangxi, People's Republic of China, 330013",China,CN,28.7364694,115.8448200
b6cb9260ea37f2945ebbd75858e9c84c,postal_code,APPROXIMATE,true,"Wuhan, Hubei, People's Republic of China, 430079",China,CN,30.5080756,114.3884053
4f77c2e94ac26cd81a15c86285e8668e,postal_code,APPROXIMATE,true,"Kaifeng, Henan, People's Republic of China, 475001",China,CN,34.8260295,114.3718104
d74d625e6d0d72d16d27c67582208e3d,administrative_area_level_1,APPROXIMATE,true,"Alabama, USA",United States,US,32.3182314,-86.9022980
09cdbe7cf1fe47f11de0e3e2cfb8e8c5,postal_code,APPROXIMATE,true,"Beibei, Chongqing, People's Republic of China, 400715",China,CN,29.8216508,106.4291249
a4f3245702da38975251a9ac0a5d12e8,locality,APPROXIMATE,true,"Karaj, Iran",Iran,IR,35.8166667,50.9666667
db79b9698471dbfe3c0d6eda5da63994,point_of_interest,APPROXIMATE,true,"Technion - Israel Institute of Technology, Haifa, Israel",Israel,IL,32.7775000,35.0216667
acd009ce8ca759d2733fd84c63937285,locality,APPROXIMATE,true,"Rio de Janeiro, Brazil",Brazil,BR,-22.9035393,-43.2095869
48213d1adb0c99f0465f8624edef02ae,postal_code,APPROXIMATE,true,"35100 Izmir/İzmir Province, Turkey",Turkey,TR,38.4524898,27.1999950
c46a006262fc9d0581c22e22de734eb9,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210094",China,CN,32.0294249,118.8561351
2bb2b4abd8905304d8b1c20b99c60fa6,street_address,ROOFTOP,true,"Olshausenstraße 40, 24118 Kiel, Germany",Germany,DE,54.3389900,10.1242000
02013ad4536e78983370bb22d4028202,locality,APPROXIMATE,true,"Nanjing, Jiangsu, People's Republic of China",China,CN,32.0602550,118.7968770
d010fb10138a7af36717232c9eaa2a04,locality,APPROXIMATE,true,"Yerevan, Armenia",Armenia,AM,40.1833330,44.5166670
51d10e6c5d558f56ab173be047dfa492,postal_code,APPROXIMATE,true,"Jiancaoping, Taiyuan, Shanxi, People's Republic of China, 030051",China,CN,38.0077213,112.4541469
0c85ab28f61498ba80eaf823e832bdc5,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
02d47df245f625314cb9f8d66cff79d3,postal_code,APPROXIMATE,true,"Wuhou, Chengdu, Sichuan, People's Republic of China, 610041",China,CN,30.6295974,104.0326320
0516a92254436b761d8fbdf9389bc29d,street_address,ROOFTOP,true,"Auf der Morgenstelle 8, 72076 Tübingen, Germany",Germany,DE,48.5379900,9.0372000
c03288d55592aed0ba239ff571a96596,postal_code,APPROXIMATE,true,"Lianyungang, Jiangsu, People's Republic of China, 222005",China,CN,34.6067452,119.2181832
d09abb7426d285ce7175db82fdf3e17a,locality,APPROXIMATE,true,"Zhongshan, Guangdong, People's Republic of China",China,CN,22.5164810,113.3927560
0d1fba0d20a6236d60f3c99bd2778b18,postal_code,APPROXIMATE,true,"Nankai, Tianjin, People's Republic of China, 300072",China,CN,39.1114569,117.1705908
f79d7a3e6fb17e645780d88fef2295d5,postal_code,APPROXIMATE,true,"Wuhua, Kunming, Yunnan, People's Republic of China, 650091",China,CN,25.0535234,102.6993169
82aff30a7ff8a857db51104ca417bf5c,locality,APPROXIMATE,true,"Beijing, China",China,CN,39.9042140,116.4074130
5026cb0873925a96e9ffd611425fdb10,postal_code,APPROXIMATE,true,"Luhe, Nanjing, Jiangsu, People's Republic of China, 210048",China,CN,32.2361410,118.7637851
716ca1c12c4e2798e6732fe45e8a37b0,street_address,ROOFTOP,true,"Max-von-Laue-Straße 7, 60438 Frankfurt, Germany",Germany,DE,50.1727700,8.6322900
c20cc8dad05e8866421d61abd2eecec9,postal_code,APPROXIMATE,true,"Fengze, Quanzhou, Fujian, People's Republic of China, 362021",China,CN,24.9222461,118.6483539
762f7017327582c7e6857f931f5031e5,postal_code,APPROXIMATE,true,"Shapingba, Chongqing, People's Republic of China, 400044",China,CN,29.5602820,106.4699606
d1f2b5c91e0e0db933937c90582979e0,locality,APPROXIMATE,true,"Ningbo, Zhejiang, People's Republic of China",China,CN,29.8683360,121.5439900
1ef56d7992c29f4fd73d668b146c1665,locality,APPROXIMATE,true,"Tehran, Iran",Iran,IR,35.6961111,51.4230556
14c291a7ff65a901e9890886a5bfe6c9,point_of_interest,APPROXIMATE,true,"University of Minnesota Duluth, 1049 University Dr, Duluth, MN 55812, USA",United States,US,46.8185362,-92.0848292
375b57c5e056c00158933a566635a6aa,postal_code,APPROXIMATE,true,〒432-8561,Japan,JP,34.7258357,137.7190559
e8a79c4357bfbfa959a41df43efee990,postal_code,APPROXIMATE,true,"Xuhui, Shanghai, People's Republic of China, 200032",China,CN,31.1979597,121.4627472
23193a5dba1a36f221d396b97f2d6e82,establishment,APPROXIMATE,true,"University of South Dakota, 414 E Clark St, Vermillion, SD 57069-2390, USA",United States,US,42.7858032,-96.9246636
00bb03bc65bb6bd586b33ecce77200a9,postal_code,APPROXIMATE,true,"Luhe, Nanjing, Jiangsu, People's Republic of China, 210044",China,CN,32.2077996,118.7316296
9af2ea5a4a6b1f349b95497bda987eac,point_of_interest,APPROXIMATE,true,"college in tirupati, National Highway 205, Tirupati, Andhra Pradesh, India",India,IN,13.6296380,79.4120980
fee7bce2c416a68279a91604ff591216,postal_code,APPROXIMATE,true,"Lieheng, Jinan, Shandong, People's Republic of China, 250100",China,CN,36.7019452,117.0810412
0b0997707e883e7151f20ae0c66f1950,postal_code,APPROXIMATE,true,"Pudong Xinqu, Shanghai, People's Republic of China, 201300",China,CN,31.0618784,121.7110712
a7d1e020fb77f179bafa31c73426d37d,postal_code,APPROXIMATE,true,"Guilin, Guangxi, People's Republic of China, 541004",China,CN,25.2629580,110.3159875
455fbc00764257657687e30f263e1511,route,GEOMETRIC_CENTER,true,"Mansfield Rd, Oxford, Oxfordshire OX1 3, UK",United Kingdom,GB,51.7568270,-1.2518450
497db1c8a4942a777368024ae1812006,street_address,ROOFTOP,true,"520 N Main St, Meadville, PA 16335, USA",United States,US,41.6503330,-80.1446950
0d2f5cc8a46dd893b4088e9a34f06454,postal_code,APPROXIMATE,true,"Nanguan, Changchun, Jilin, People's Republic of China, 130024",China,CN,43.8614773,125.3257115
59834108635e01e158bdbc8118c40ef1,postal_code,APPROXIMATE,true,"Iowa City, IA 52242, USA",United States,US,41.7138423,-91.6004791
a58e5b72e3a4362c50e7b9e35a1bc65c,postal_code,APPROXIMATE,true,"Brisbane QLD 4111, Australia",Australia,AU,-27.5515001,153.0559687
c59c479e247fc2d6c210a3b99649400e,postal_code,APPROXIMATE,true,〒184-8588,Japan,JP,35.6984128,139.5177403
08b90481dee19b6e502f0657b4669763,postal_code,APPROXIMATE,true,"Luoyang, Henan, People's Republic of China, 471022",China,CN,34.6526030,112.4538893
6d1f327f6f959626df248c7c4edf6b0d,postal_code,APPROXIMATE,true,"Jinshui, Zhengzhou, Henan, People's Republic of China, 450002",China,CN,34.7840022,113.6747696
e89cd974bdaf9e76dc00d36c67f71136,postal_code,APPROXIMATE,true,"42119 Wuppertal, Germany",Germany,DE,51.2412690,7.1564829
c62934643ef59e9e5daac701dbda7e3d,postal_code,APPROXIMATE,true,"Shenyang, Liaoning, People's Republic of China, 110142",China,CN,41.7310170,123.2032897
a627c99728179d8b1498da982fd21fa6,postal_code,APPROXIMATE,true,"Taishan, Tai'an, Shandong, People's Republic of China, 271000",China,CN,36.2012966,117.0873087
7c3daaef34130bdbea256452f37eaca8,postal_code,APPROXIMATE,true,"81377 Munich, Germany",Germany,DE,48.1059924,11.4864487
b16279cb9e97121604d2e952e4ca5a30,locality,APPROXIMATE,true,"Lahore District, Pakistan",Pakistan,PK,31.5450500,74.3406830
75d19ab4d32f7476928e225caa9cd455,locality,APPROXIMATE,true,"Tehran, Iran",Iran,IR,35.6961111,51.4230556
bbec9cecf01817f373cac3335aba032c,postal_code,APPROXIMATE,true,"Jinshui, Zhengzhou, Henan, People's Republic of China, 450002",China,CN,34.7840022,113.6747696
1db796d8d7308702e061aa1fdbc1a66e,route,GEOMETRIC_CENTER,true,"Jalan Istana Abdul Aziz, Kuantan, Pahang, Malaysia",Malaysia,MY,3.8449840,103.2947630
0333ac91b4dcd24b4af5e08d8fce7ad4,locality,APPROXIMATE,true,"Auckland, New Zealand",New Zealand,NZ,-36.8484597,174.7633315
89437a564c1e99aea83c65c193fbbf6b,postal_code,APPROXIMATE,true,"Panyu, Guangzhou, Guangdong, People's Republic of China, 510006",China,CN,23.0401220,113.3711908
d3c1c201a3b62ec09736fd817fd67963,establishment,APPROXIMATE,true,"Ilam University, ایلام-بلوار پژوهش-صندوق پستی 516-69315, Ilam, Iran",Iran,IR,33.6546087,46.3786664
5a9500ce0b71b74d269de6c7d9632054,locality,APPROXIMATE,true,"Auckland, New Zealand",New Zealand,NZ,-36.8484597,174.7633315
56961fc1896ddd05120a92819f897a60,postal_code,APPROXIMATE,true,"Jiangbei, Ningbo, Zhejiang, People's Republic of China, 315211",China,CN,29.9097857,121.6432084
08574fb0ed7e996164f637724e9a9663,locality,APPROXIMATE,true,"Tabrīz, Iran",Iran,IR,38.0809780,46.2901190
02067b7239bf6c18482218d263035b8c,sublocality,APPROXIMATE,true,"Poonak, Tehran, Iran",Iran,IR,35.7666667,51.3333333
e80462fd45b78b5ae0136e525e212c2f,point_of_interest,APPROXIMATE,true,"University of Malaya, Universiti Malaya, 59100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Malaysia,MY,3.1187350,101.6626520
aa9f1d32e02d142e6727e30eaefda147,administrative_area_level_1,APPROXIMATE,true,"Shandong, People's Republic of China",China,CN,36.6686270,117.0204110
12e7e06fe52a93c31262a82c89584923,postal_code,APPROXIMATE,true,"Pudong Xinqu, Shanghai, People's Republic of China, 201203",China,CN,31.2013376,121.6321124
c024c877c9a45cddac3629c6324bffe4,postal_code,APPROXIMATE,true,"Jinshui, Zhengzhou, Henan, People's Republic of China, 450002",China,CN,34.7840022,113.6747696
47ce360953fbae90f682a1a1343883b1,postal_code,APPROXIMATE,true,"Bincheng, Binzhou, Shandong, People's Republic of China, 256603",China,CN,37.3866717,117.9735141
66191cd018eb253973a88bfad449a819,point_of_interest,APPROXIMATE,true,"University of Malaya, Universiti Malaya, 59100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Malaysia,MY,3.1187350,101.6626520
f41530f148b59ed4fb62f4c5915d45cb,postal_code,APPROXIMATE,true,"Toronto, ON M5B 2K3, Canada",Canada,CA,43.6579691,-79.3804327
227cdc878cc10a81d146ddfe1ccd8526,postal_code,APPROXIMATE,true,"Hefei, Anhui, People's Republic of China, 230061",China,CN,31.8577760,117.2778158
b7b9aa030fa33d6fcc88c418c3a559ac,postal_code,APPROXIMATE,true,"Huntsville, AL 35899, USA",United States,US,34.7299999,-86.5900000
0d1880c884948e2bb1966c49712e0b19,postal_code,APPROXIMATE,true,"Zhenjiang, Jiangsu, People's Republic of China, 212003",China,CN,32.2026500,119.4785935
ec6884d0477e59affa565041dddbeb37,postal_code,APPROXIMATE,true,"1060 Vienna, Austria",Austria,AT,48.1942883,16.3504479
ffa85e3bded16ac7c27e5e256ba2537f,sublocality,APPROXIMATE,true,"Adlershof, Berlin, Germany",Germany,DE,52.4362950,13.5500980
51d5ad16967e83a6fab9ee66c9a97caa,postal_code,APPROXIMATE,true,〒184-8588,Japan,JP,35.6984128,139.5177403
f75703a642e938af365de936ab5ef05b,point_of_interest,APPROXIMATE,true,"Pondicherry University, Pondicherry, India",India,IN,12.0207055,79.8492812
f752121697ca149ca75fd4a60edce42c,postal_code,APPROXIMATE,true,"Zhenjiang, Jiangsu, People's Republic of China, 212003",China,CN,32.2026500,119.4785935
9c095b5476edba9c11f5f02c17ac9956,point_of_interest,APPROXIMATE,true,"University of Pretoria, Pretoria 0132, South Africa",South Africa,ZA,-25.7541780,28.2299180
8bb9423fc20b3b6df2d7d125c06f45e6,postal_code,APPROXIMATE,true,"Xiaodian, Taiyuan, Shanxi, People's Republic of China, 030006",China,CN,37.8037078,112.5800764
a3f0a8172de1057e1de386ad05a9a0c4,postal_code,APPROXIMATE,true,"Zhoueun, Zibo, Shandong, People's Republic of China, 255314",China,CN,36.8620980,117.9191461
cff9618b78d6a2d7164f0824d6910448,postal_code,APPROXIMATE,true,"Tempe, AZ 85287, USA",United States,US,33.4213541,-111.9357596
8db9d1dc3fc9b0f49fe44ce703bf75ff,postal_code,APPROXIMATE,true,"Dongchangfu, Liaocheng, Shandong, People's Republic of China, 252022",China,CN,36.4880830,116.0946277
9761ec893ce2c75b33a4222fba1d72b9,postal_code,APPROXIMATE,true,"Siming, Xiamen, Fujian, People's Republic of China, 361005",China,CN,24.4367256,118.1072136
82c2a59f51bf152706057904587dc5aa,postal_code,APPROXIMATE,true,"Guilin, Guangxi, People's Republic of China, 541004",China,CN,25.2629580,110.3159875
d75454b3cb53b17a5de1a301c8a52d86,postal_code,APPROXIMATE,true,"Zhangzhou Zhi, Fujian, People's Republic of China, 363000",China,CN,24.5189885,117.6588852
521baacee1e9be158abebbbabc57b934,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
e71c6318586e1a1dfd1f02908ee5b081,postal_code,APPROXIMATE,true,"Lanzhou, Gansu, People's Republic of China, 730000",China,CN,36.0556458,103.8565903
1cea10446033d5fc5210f668def993bb,postal_code,APPROXIMATE,true,"Chang'an, Xi'an, Shaanxi, People's Republic of China, 710086",China,CN,34.2953937,108.7900957
f2e654e39b8506d8e0e2ba329a4685ce,postal_code,APPROXIMATE,true,"Haidian, Beijing, People's Republic of China, 100037",China,CN,39.9273366,116.3308476
